gene,immune_cells,cor,p.value
RS,ERCC4,0.0303607595144045,0.604123102635366
RS,ERCC5,-0.0250098210559271,0.669329011055042
RS,ERCC6,0.0395741352688043,0.499085574911
RS,ERCC6-PGBD3,-0.0128635245003479,0.826157006170264
RS,ERCC6L,-0.0191935836010603,0.743116112127278
RS,ERCC6L2,-0.0709423443007798,0.225223720698919
RS,ERCC8,-0.0519190446700788,0.37506157674292
RS,EREG,-0.0326968266133195,0.576574825447973
RS,ERF,-0.0475417434150765,0.416701106989707
RS,ERG,0.10527406846047,0.0714831162129141
RS,ERGIC1,-0.0354715598537358,0.544640771495065
RS,ERGIC2,0.0416663159795329,0.476654202047275
RS,ERGIC3,-0.0440313806900864,0.451973175826153
RS,ERH,0.0243786350302586,0.677199514929641
RS,ERI1,-0.00378845635481858,0.94842719401698
RS,ERI3,0.013794495498675,0.813797457429101
RS,ERICH1,-0.00749694970982287,0.89814889581606
RS,ERICH3,0.00820870982085698,0.888539253096388
RS,ERICH5,0.0136520356169448,0.815685846588265
RS,ERICH6,-0.0248420622086174,0.671417382340722
RS,ERLEC1,-0.0348710001515455,0.551477809372924
RS,ERLIN1,-0.0741110504919861,0.205130433541708
RS,ERLIN2,0.0601398952833224,0.304080606575026
RS,ERMAP,0.0575335786714102,0.325554568193707
RS,ERMARD,0.0206126356451358,0.724864633098845
RS,ERMN,-0.0173471422562746,0.767079864118346
RS,ERMP1,0.0459186329698608,0.43280526787963
RS,ERN1,-0.00430401571660141,0.941420616188962
RS,ERN2,-0.0838701440991788,0.151436569868735
RS,ERO1LB,0.0155896593416194,0.790097186225465
RS,ERP27,-0.0588207697195517,0.314829387743448
RS,ERP29,-0.0984481724563726,0.0920003772715428
RS,ERP44,0.0983004727855558,0.0924915708045459
RS,ERRFI1,-0.0304438436162881,0.603133308253466
RS,ERV3-1,0.0542845063077195,0.353664770829231
RS,ERVFRD-1,0.0780116320968274,0.182218188191229
RS,ERVW-1,-0.0121629388233649,0.83548648441918
RS,ESAM,-0.0970269674204291,0.0968141846703895
RS,ESCO1,-0.0359790879101586,0.538895698537429
RS,ESCO2,-0.0417876971928986,0.475369888535554
RS,ESD,-0.0735758102593714,0.208430242833399
RS,ESF1,-0.0923919858604931,0.11391764067861
RS,ESM1,-0.0321797982399413,0.582620928144091
RS,ESPL1,-0.0413408377361616,0.480107343608523
RS,ESPN,-0.0174894496501058,0.76522471681495
RS,ESPNL,0.0276373658683192,0.636959966499274
RS,ESPNP,0.0306317638798467,0.600897265632959
RS,ESR1,0.00383871672021207,0.947743960060684
RS,ESR2,-0.00154769248862587,0.978918861718593
RS,ESRP1,-0.0597518625778211,0.307216978282131
RS,ESRP2,0.00696629257701969,0.905323185075194
RS,ESRRB,-0.0184428845245952,0.752830572250672
RS,ESRRG,-0.140366626455099,0.0160195882591253
RS,ESX1,0.017065044521181,0.770761264658913
RS,ESYT1,0.0832477394993444,0.154506375915717
RS,ESYT2,-0.0498869098931821,0.394064724649515
RS,ESYT3,0.0170246173748846,0.771289265795561
RS,ETAA1,0.0110870383032592,0.849858418305536
RS,ETF1,-0.0205374212919113,0.725828232162435
RS,ETFA,-0.0650391204529791,0.266303633314941
RS,ETFB,-0.0186814494918131,0.749739103770764
RS,ETFDH,0.0432400401879164,0.460150336183056
RS,ETNK1,0.0552724285748325,0.344960413244553
RS,ETNK2,-0.117840931878831,0.0434889661253592
RS,ETNPPL,-0.0161507876179108,0.7827273518412
RS,ETS1,0.0975029030266466,0.0951802946241612
RS,ETS2,0.0692770536344036,0.236327185913516
RS,ETV1,0.0046003818904847,0.937394933188683
RS,ETV3,-0.0223715129459554,0.702457477431053
RS,ETV3L,0.0159041773928185,0.785963973432431
RS,ETV4,-0.0165830978498461,0.777062571376865
RS,ETV5,0.0452984707818875,0.439051752472274
RS,ETV6,0.0650255347454105,0.266403737627804
RS,ETV7,-0.139329018383286,0.0168259586332629
RS,EVA1A,0.024952137886217,0.670046802742468
RS,EVA1B,-0.0795049152387031,0.173965726294134
RS,EVA1C,0.0456608686975503,0.435395321115294
RS,EVC,0.0185808934465839,0.751041685206457
RS,EVC2,0.0418679715065839,0.474521558683655
RS,EVI2A,0.123355893253108,0.0344995977520306
RS,EVI2B,-0.0899477197753966,0.123845141529524
RS,EVI5,-0.0848007420919575,0.146933227233502
RS,EVI5L,-0.0136099956443882,0.816243315138937
RS,EVL,-0.104340557929507,0.0740466179359431
RS,EVPL,-0.00180289634673943,0.975443741649804
RS,EVPLL,-0.0602309963929569,0.303347336520838
RS,EVX1,0.068260178084724,0.243293731015472
RS,EVX2,-0.0307874851676408,0.599047182799153
RS,EWSR1,-0.0548016464703954,0.349091277433819
RS,EXD1,0.0273040712338896,0.641029530137574
RS,EXD2,-0.00378845635481858,0.94842719401698
RS,EXD3,0.042192073909874,0.471104908164064
RS,EXO1,0.0089121667590539,0.879057693969446
RS,EXO5,-0.00139574707809106,0.980988101074242
RS,EXOC1,-0.040652473778617,0.487454979317942
RS,EXOC2,-0.0161691401245296,0.78248663419361
RS,EXOC3,0.00378845635481858,0.948427194016976
RS,EXOC3L1,-0.0421224773263113,0.471837447005319
RS,EXOC3L2,-0.08060699502949,0.168055690708892
RS,EXOC3L4,-0.0206126356451358,0.724864633098846
RS,EXOC4,-0.0197454872638997,0.735999941078918
RS,EXOC5,-0.0333211779225879,0.56931317760184
RS,EXOC6,-0.0480874348030005,0.4113668858627
RS,EXOC6B,-0.0709727555498437,0.225024457488908
RS,EXOC7,-0.0799322666244495,0.171655930140071
RS,EXOC8,0.0620751890148119,0.28875493097393
RS,EXOG,-0.0209656261260224,0.720348152428586
RS,EXOSC1,0.0273167642426392,0.640874349345325
RS,EXOSC10,-0.0315240070053779,0.590331785743092
RS,EXOSC3,-0.0643611218599025,0.271330823226887
RS,EXOSC4,0.0414436795514396,0.479014785598064
RS,EXOSC5,-0.0526578516653585,0.368294801608177
RS,EXOSC7,-0.0372863862290039,0.524238012231949
RS,EXOSC8,0.0229159169284431,0.695572811651787
RS,EXOSC9,-0.00538551868165034,0.926738008992582
RS,EXPH5,0.0047700966618648,0.935090326620046
RS,EXT1,0.00648157582476647,0.911883116987005
RS,EXT2,-0.0091439511508497,0.875937290729697
RS,EXTL1,0.00765310549497681,0.896039276612914
RS,EXTL2,0.00172976384183455,0.976439545064478
RS,EXTL3,-0.0295972553244588,0.61325260758923
RS,EYA1,0.0739304742512426,0.206239454205155
RS,EYA2,-0.0206126356451358,0.724864633098846
RS,EYA3,0.0169516856499786,0.77224206140331
RS,EYA4,0.015055415938445,0.797131325378028
RS,EYS,-0.0737600565498096,0.207290052876332
RS,EZH1,-0.0211617566962296,0.717842857237478
RS,EZH2,-0.00418452001818545,0.943044210307378
RS,EZR,-0.0938214044013823,0.108407607037653
RS,F10,-0.0640458719581341,0.273690210148524
RS,F11,-0.0829466864611578,0.156007992887589
RS,F11R,0.109865234289739,0.0599079376343752
RS,F12,-0.0499056827255929,0.393886562846311
RS,F13A1,-0.0904309985759619,0.121830782257085
RS,F13B,0.00244650508999732,0.966681905183451
RS,F2,0.00663051069854812,0.909866844541205
RS,F2R,-0.00591477671633748,0.919561466171387
RS,F2RL1,0.00929278230062764,0.873934655533966
RS,F2RL2,-0.0159138273448779,0.785837253586092
RS,F2RL3,-0.0515469624866696,0.378498251045406
RS,F3,0.0424705896619136,0.468179647326353
RS,F5,-0.0549866440178216,0.347464308512365
RS,F7,-0.0962108911488773,0.0996676427173894
RS,F8,-0.023804437788997,0.684390017083137
RS,F8A1,0.0438815430544654,0.453515191631008
RS,F9,0.0376885323445943,0.519770305549642
RS,FA2H,-0.0691891765853709,0.236923626448813
RS,FAAH,-0.0450998268626654,0.441063402175382
RS,FAAH2,0.0700117428614545,0.23138200492481
RS,FABP1,0.0317033979166397,0.588217849231798
RS,FABP12,-0.0141112620120642,0.809602403665853
RS,FABP2,-0.0113578450341004,0.846236094572218
RS,FABP3,0.0321797982399413,0.582620928144091
RS,FABP4,0.0292543620363103,0.617372329220865
RS,FABP5,-0.0540358081925385,0.355877566979823
RS,FABP5P3,-0.111122253816258,0.057023467632225
RS,FABP6,-0.0328800087932337,0.574439787333105
RS,FABP7,0.0433939703538603,0.458553307536892
RS,FABP9,0.0404685341502292,0.489428536616769
RS,FADD,-0.0010325313667364,0.985934974113377
RS,FADS1,-0.0428693745413682,0.464008674863616
RS,FADS2,-0.00883398670505818,0.880110619037376
RS,FADS3,-0.0283448351665808,0.628357823329113
RS,FADS6,0.0953370628619947,0.102796603862005
RS,FAF1,-0.0466610163177734,0.425395452526018
RS,FAF2,0.0219233946318228,0.708142800516604
RS,FAH,0.010909477054578,0.852235203576464
RS,FAHD1,0.0154879705010461,0.791434785458127
RS,FAHD2A,-0.0265019601151745,0.650867310634118
RS,FAHD2B,-0.00907034725330584,0.876927979549784
RS,FAIM,-0.00998113654511858,0.864682975029378
RS,FAIM2,-0.0165495724973654,0.777501453801971
RS,FAIM3,0.0238707410173168,0.683558251154978
RS,FAM101A,-0.0857001034391216,0.142678567014007
RS,FAM101B,-0.0141568632206379,0.80899893519942
RS,FAM102A,0.0595038761591085,0.309232512776754
RS,FAM102B,-0.0540358081925385,0.355877566979823
RS,FAM104A,0.00731359050907757,0.900626938603075
RS,FAM104B,0.0273040712338896,0.641029530137574
RS,FAM105A,-0.0548329209250058,0.348815895351577
RS,FAM106A,0.0151147537187603,0.796349230836468
RS,FAM107A,-0.0524379450581744,0.3703009913808
RS,FAM107B,-0.042192073909874,0.471104908164063
RS,FAM109A,0.0823490776073723,0.159021393233481
RS,FAM109B,-0.0543145846336049,0.353397736071766
RS,FAM110A,-0.0795049152387031,0.173965726294134
RS,FAM110B,0.0684798169398511,0.241776975349488
RS,FAM110C,0.028513118881003,0.626318969469312
RS,FAM110D,0.00929278230062764,0.873934655533966
RS,FAM111A,0.0476193230798557,0.415940287581315
RS,FAM111B,-0.0426151378798354,0.466665406003117
RS,FAM114A1,-0.0424188249526499,0.468722575589711
RS,FAM114A2,0.0287852466861757,0.623027994348234
RS,FAM117A,0.0321797982399413,0.582620928144091
RS,FAM117B,-0.0595038761591085,0.309232512776753
RS,FAM118A,-0.050170358244848,0.391379851382847
RS,FAM118B,-0.0494712458764681,0.398021964967528
RS,FAM120A,-0.0207620664422119,0.722951506558363
RS,FAM120B,-0.0215420747266014,0.712993436729648
RS,FAM120C,-0.0537270392480125,0.35863690215176
RS,FAM122A,-0.0531454243659637,0.363870778456397
RS,FAM122B,-0.00390058160484137,0.946903028066644
RS,FAM122C,0.0336425163417568,0.565592793293286
RS,FAM124A,0.0420001824047503,0.473126173871824
RS,FAM124B,-0.0265019601151745,0.650867310634118
RS,FAM126A,0.00034595276836691,0.995287254814159
RS,FAM126B,-0.0323912845852133,0.580144261179912
RS,FAM127A,0.00292543620363103,0.960164462856778
RS,FAM127B,-0.0301082583988214,0.607135633016636
RS,FAM127C,-0.00380548045203601,0.948195766035391
RS,FAM129A,-0.00394128442819287,0.946349784904298
RS,FAM129B,0.013275387741113,0.820683639821667
RS,FAM129C,-0.0145334863289612,0.804019205000959
RS,FAM131A,-0.0198473618703769,0.73468882296563
RS,FAM131B,0.0276762214693528,0.636486240579883
RS,FAM131C,-0.0994671883289403,0.08866808070428
RS,FAM132A,0.0354502435912832,0.544882726303757
RS,FAM133A,-0.0307912845952568,0.599002074934395
RS,FAM133B,-0.0299434096353557,0.609105997448367
RS,FAM134A,-0.0795575834511902,0.173679817812676
RS,FAM134B,0.0598076022014854,0.306765142776149
RS,FAM134C,0.0370169462152594,0.527242314650041
RS,FAM135A,0.0232964031910265,0.690775828049774
RS,FAM135B,0.0496266384276346,0.396539803234438
RS,FAM136A,-0.0175530332345189,0.764396260819757
RS,FAM136BP,-0.0487572700605172,0.404874565941242
RS,FAM13A,-0.0503943115052749,0.389266359140152
RS,FAM13B,0.0636553093795114,0.276632547057369
RS,FAM13C,-0.115299513984336,0.0482517252426221
RS,FAM149A,0.0245791832434468,0.67469494789067
RS,FAM150A,0.00929278230062764,0.873934655533966
RS,FAM151A,0.0596681558148667,0.307896343627171
RS,FAM151B,-0.0268164985332844,0.647002204513543
RS,FAM153A,0.117043362119921,0.0449391803025566
RS,FAM153B,0.0484523628537324,0.407822262054625
RS,FAM153C,-0.0823367588713246,0.159083967298644
RS,FAM155A,-0.0500592579953297,0.392430893653966
RS,FAM155B,0.0980394501512976,0.0933647547660321
RS,FAM159A,0.0225313456891842,0.700433643575521
RS,FAM160A2,-0.00615825691905135,0.91626211707577
RS,FAM160B1,-0.0496706678645622,0.396120445979938
RS,FAM160B2,0.0251256882297295,0.667888103836506
RS,FAM161A,-0.0447848395631976,0.444263997465795
RS,FAM161B,-0.0725627780264468,0.214780132868499
RS,FAM162B,0.00338967147536399,0.953849528843312
RS,FAM163B,-0.0780116320968274,0.18221818819123
RS,FAM166A,0.0515318638501196,0.378638113049628
RS,FAM166B,0.0373507157178776,0.523522020239909
RS,FAM167A,0.007369657143311,0.899869112003295
RS,FAM167B,-0.0829466864611578,0.156007992887589
RS,FAM168A,-0.0452620838180957,0.439419847360785
RS,FAM169A,-0.0919199147142824,0.115784774550974
RS,FAM169B,0.00201476889764485,0.972559014976601
RS,FAM170A,-0.0516426418893691,0.37761268741893
RS,FAM171A1,0.0303045713622418,0.604792892233063
RS,FAM171B,-0.115192540939154,0.048461401424297
RS,FAM172A,-0.023178835480583,0.692256756373214
RS,FAM173A,0.0306317638798467,0.600897265632959
RS,FAM174A,0.0595241538498196,0.309067378176351
RS,FAM175A,0.0649375513933224,0.267052653793946
RS,FAM175B,0.0102390267127086,0.861221532692147
RS,FAM177A1,0.0443988487696654,0.448203983183794
RS,FAM177B,-0.0321736074581226,0.58269350083329
RS,FAM178A,0.00596967102755694,0.918817482544172
RS,FAM178B,0.0306317638798467,0.600897265632959
RS,FAM179A,-0.0711455362681177,0.223894726570582
RS,FAM179B,0.0268717407871163,0.646324350572016
RS,FAM180A,0.0408224266672954,0.485635296831256
RS,FAM181A,-0.0538583588320663,0.357461723868782
RS,FAM181B,-0.100155542573431,0.0864723600219264
RS,FAM182B,0.0953370628619947,0.102796603862005
RS,FAM183A,0.0953370628619947,0.102796603862005
RS,FAM183B,0.0448321103706939,0.443782838008859
RS,FAM184A,0.0545911062413416,0.350948728255552
RS,FAM186B,0.0568224242252643,0.331580275281697
RS,FAM187B,0.057428159548907,0.326443297698216
RS,FAM188A,-0.0342972505515627,0.558048584550709
RS,FAM188B,-0.0157651377127715,0.787790419276243
RS,FAM189A2,0.0325009676755489,0.578861724498033
RS,FAM189B,-0.0897661643403007,0.124608531997849
RS,FAM192A,0.0176435911867124,0.763216808167499
RS,FAM193A,0.00547677764880773,0.925500131661388
RS,FAM193B,-0.0868814979888683,0.137233445639773
RS,FAM196A,-0.00714357802609957,0.902925466391573
RS,FAM198B,-0.111609518919476,0.0559367054159007
RS,FAM199X,-0.0187528489703867,0.748814640886025
RS,FAM19A2,-0.131111663679306,0.0245613150756895
RS,FAM19A3,0.104681030856829,0.0731031221845722
RS,FAM19A4,-0.0697282945097887,0.233281156278146
RS,FAM19A5,0.00259210171645482,0.964700327148242
RS,FAM204A,0.0650494761043935,0.26622734650088
RS,FAM206A,0.0467036237295328,0.424972430970765
RS,FAM207A,-0.0404685341502292,0.489428536616767
RS,FAM208A,-0.11907701109179,0.0413192329001428
RS,FAM208B,-0.000835843588769757,0.988614030626131
RS,FAM209A,-0.0646275869475309,0.269347390581677
RS,FAM209B,0.0522290091158703,0.372213339615349
RS,FAM20A,-0.10884416703967,0.0623386464745846
RS,FAM20B,-0.0442819543509645,0.449401061942118
RS,FAM20C,-0.0429063976532551,0.463622489531345
RS,FAM210A,-0.0619079962976656,0.290058126031493
RS,FAM212A,0.0739980812827756,0.205823734998435
RS,FAM212B,-0.0287667893357051,0.623250972490086
RS,FAM213B,-0.0672850326835137,0.250108055911291
RS,FAM214A,-0.114114578864486,0.0506170989142032
RS,FAM214B,0.0396827692332131,0.497907279196104
RS,FAM217A,-0.0221325608097296,0.705487050756166
RS,FAM217B,-0.0336425163417568,0.565592793293286
RS,FAM218A,0.0939603543730128,0.107883377791052
RS,FAM219A,-0.0663976824291888,0.25642312667756
RS,FAM21A,0.0439908914371976,0.452389569638635
RS,FAM21C,-0.0674172669596545,0.249176307765936
RS,FAM21EP,0.00657310259897129,0.91064396467543
RS,FAM21FP,-0.0594838694738309,0.309395497242237
RS,FAM220A,0.00937144466718281,0.872876517780394
RS,FAM220CP,0.0823367588713246,0.159083967298645
RS,FAM221A,0.0453198126560652,0.438835937522789
RS,FAM221B,0.0306317638798467,0.600897265632959
RS,FAM222A,0.0681526953682813,0.244038391535794
RS,FAM222B,0.0166057328816117,0.776766294815959
RS,FAM227B,-0.0466610163177734,0.425395452526018
RS,FAM228A,0.0325009676755489,0.578861724498033
RS,FAM229B,-0.0487572700605172,0.404874565941242
RS,FAM24B,0.0302295074375206,0.605688206642307
RS,FAM26D,0.0721607596895654,0.217338131926459
RS,FAM26E,0.0590163276807895,0.313220403788627
RS,FAM26F,0.0209656261260224,0.720348152428587
RS,FAM27L,0.0694448461581229,0.235191277658958
RS,FAM32A,0.00585101107817296,0.920425770971848
RS,FAM35A,0.0979046334478355,0.0938183193861954
RS,FAM35BP,0.0946487086175037,0.105315747228252
RS,FAM35DP,0.072996034125418,0.212047621951063
RS,FAM3A,-0.0351052344435724,0.548806196419781
RS,FAM3B,-0.105169641583541,0.0717662376358112
RS,FAM3C,-0.0863003680071154,0.139891643671595
RS,FAM3D,-0.0753972615431048,0.197355667227588
RS,FAM41C,0.0663098872823033,0.257053881039732
RS,FAM43A,0.0709203175152165,0.225368124771707
RS,FAM43B,0,1
RS,FAM45A,0.0173471422562746,0.767079864118346
RS,FAM46A,0.00761096090407202,0.896608566353833
RS,FAM46B,0.00737752026990987,0.899762837025884
RS,FAM46C,-0.0456608686975503,0.435395321115293
RS,FAM46D,-0.00960876652949129,0.869685528017319
RS,FAM47A,-0.0610456158627706,0.296842490318956
RS,FAM47B,-0.0184783971720986,0.752370126732829
RS,FAM47C,-0.0117784256635334,0.840616818706364
RS,FAM47E-STBD1,-0.0217950244071153,0.709774449607214
RS,FAM49A,-0.108332573804135,0.0635867105321178
RS,FAM49B,0.0258413531320741,0.65901534211465
RS,FAM50A,-0.0499056827255929,0.393886562846311
RS,FAM50B,-0.0403646879367754,0.490544628960578
RS,FAM53A,-0.0636976936101564,0.276312208141061
RS,FAM53B,-0.0840665227131591,0.150477652918918
RS,FAM53C,-0.00538901878599637,0.926690528743325
RS,FAM57A,-0.0154879705010461,0.79143478545813
RS,FAM57B,0.00226758681332646,0.969117271768623
RS,FAM58A,-0.0153532178590016,0.793208241809953
RS,FAM60A,-0.0277155491220938,0.636006909956497
RS,FAM63A,0.134462590684739,0.0210986723781255
RS,FAM63B,0.0157520027384562,0.787963022449261
RS,FAM64A,0.0309058281577305,0.597642901623879
RS,FAM65A,0.0992368093518843,0.0894128516343981
RS,FAM65B,0.0218524934283018,0.709043825686381
RS,FAM65C,-0.116441073846433,0.0460610150154178
RS,FAM66A,0.0156023264193655,0.789930608446047
RS,FAM69B,0.0377226277612019,0.519392417645911
RS,FAM69C,-0.0540358081925385,0.355877566979823
RS,FAM71A,-0.0732117917999994,0.210696215471438
RS,FAM71B,-0.129428967250806,0.0264777082970681
RS,FAM71C,-0.0155188074360094,0.79102909645675
RS,FAM71D,-0.0397845683621946,0.496804455544614
RS,FAM71E1,-0.0481994713205806,0.410276720940637
RS,FAM71F1,0.0700572442179528,0.231078158843794
RS,FAM71F2,0.0843233949501397,0.149230306323446
RS,FAM72A,-0.0619217329768568,0.289950906278533
RS,FAM73A,0.0447633830397935,0.444482496543183
RS,FAM73B,0.0519190446700788,0.37506157674292
RS,FAM76A,0.0872755134083257,0.135453309018268
RS,FAM76B,0.0550957151683844,0.346507329962057
RS,FAM78A,0.0117623941244749,0.840830866065441
RS,FAM78B,-0.00311793186832388,0.957545644117346
RS,FAM81A,0.0282792166351,0.629153595652506
RS,FAM81B,-0.153212310266944,0.00850322644558451
RS,FAM83B,-0.0354715598537358,0.544640771495065
RS,FAM83C,-0.0174814511838419,0.765328950981685
RS,FAM83D,-0.1174995420155,0.0441048252542344
RS,FAM83E,0.0348314628850985,0.551929387231356
RS,FAM83F,0.037805543456634,0.518474031607089
RS,FAM83G,-0.0415279354277487,0.478120685990132
RS,FAM83H,0.0256171857766813,0.661789494918201
RS,FAM84A,-0.00195029080242069,0.973436873091388
RS,FAM86B1,0.00311357491530219,0.957604913608779
RS,FAM86B2,0.00449738598876983,0.938793800375149
RS,FAM86B3P,0.0892258042107464,0.12690220983616
RS,FAM86C1,-0.0999524036240602,0.0871157431615012
RS,FAM86C2P,-0.0516827062641482,0.377242248008978
RS,FAM86DP,0.0172976384183455,0.767725518001139
RS,FAM86EP,0.0705169114175697,0.228024431200744
RS,FAM86HP,0.0292543620363103,0.617372329220865
RS,FAM89B,-0.0253537804314689,0.665055142164085
RS,FAM8A1,0.106778421432533,0.0675046473918643
RS,FAM90A1,-0.0906505600480869,0.120924086618862
RS,FAM91A1,0.039899388940386,0.49556212226383
RS,FAM92A1,0.0418602849723961,0.474602753277312
RS,FAM92B,-0.0286717112357152,0.624400128778253
RS,FAM96A,-0.0326968266133195,0.576574825447973
RS,FAM98A,-0.139353880232479,0.0168062304563234
RS,FAM98B,-0.021733775930275,0.71055341540015
RS,FAM98C,-0.0172903494516143,0.767820597918576
RS,FAM9A,-0.0134921579663095,0.817806386921898
RS,FAM9B,-0.0460596535770049,0.431392034738907
RS,FAM9C,0.112629293839795,0.0537177618805832
RS,FAN1,0.00432922448032025,0.941078134142128
RS,FANCA,-0.0733228265176707,0.210003165992099
RS,FANCB,-0.0392105023926267,0.503040409588183
RS,FANCC,0.0153784194624774,0.79287648664455
RS,FANCD2,0.0807383027582301,0.167361658740172
RS,FANCD2OS,0.048269697359912,0.409594262182933
RS,FANCE,0.054120569767174,0.355122425519878
RS,FANCF,-0.0581200650856409,0.320638842091801
RS,FANCG,-0.0193727778619697,0.740803177189879
RS,FANCI,0,1
RS,FANCL,-0.0339411068141709,0.562146227860343
RS,FANCM,0.0538844252543987,0.357228742807434
RS,FANK1,0.0277779384632491,0.635246811524035
RS,FAP,-0.0165777620343971,0.777132418128652
RS,FAR1,0.0548102642380606,0.349015381387113
RS,FAR2,-0.00867522964017304,0.882249398376963
RS,FARP1,-0.0661920515874334,0.257902141019193
RS,FARP2,-0.0762476065981022,0.192334784840049
RS,FARS2,0.022739030487253,0.69780705690745
RS,FARSA,-0.00759412892189212,0.896835947827584
RS,FARSB,0.0619255455376769,0.289921152567891
RS,FAS,0.0509891513327042,0.383686373860481
RS,FASLG,-0.0534958694122078,0.360711504140297
RS,FASN,0.0109825860916731,0.851256423471829
RS,FASTK,-0.0490197250756488,0.402347455900397
RS,FASTKD1,-0.0227020308114355,0.698274728783919
RS,FASTKD2,-0.00883398670505818,0.880110619037376
RS,FASTKD3,-0.0395965653687828,0.498842166682857
RS,FASTKD5,-0.0617684417706851,0.291148904574307
RS,FAT1,-0.0564339366814701,0.33490208282946
RS,FAT2,-0.053823111979941,0.357776910707542
RS,FAT3,0.00699236992657334,0.904970444382423
RS,FAT4,-0.0223868031922301,0.702263778230102
RS,FATE1,-0.034595276836691,0.554630761211571
RS,FAU,0.034595276836691,0.554630761211572
RS,FAXC,-0.0395632842581684,0.499203351049634
RS,FAXDC2,-0.13259597241865,0.0229713189798586
RS,FBF1,0.0497587159059349,0.395282634164116
RS,FBL,-0.0311514268020473,0.59473333969449
RS,FBLIM1,-0.0847510571480765,0.147171058230966
RS,FBLL1,-0.0540358081925385,0.355877566979823
RS,FBLN1,-0.10928652041784,0.0612758141777744
RS,FBLN2,-0.0114045153696657,0.845612154166032
RS,FBLN5,-0.0314817019213888,0.590830814068037
RS,FBLN7,-0.0200652605652808,0.731887069476297
RS,FBN1,-0.0725141423804639,0.215088443144087
RS,FBN2,-0.00992989091232699,0.865371111905854
RS,FBN3,0.00750334522176674,0.898062480142118
RS,FBP1,0.00480444890976848,0.934623912604993
RS,FBP2,-0.179677772694074,0.0019819958600934
RS,FBRS,0.00697873539045528,0.905154872448752
RS,FBXL12,-0.00380548045203601,0.948195766035391
RS,FBXL13,0.0548325338827453,0.348819302549504
RS,FBXL14,-0.0850117491946306,0.145926439117258
RS,FBXL15,-0.00516265683368202,0.929761742107413
RS,FBXL16,0.0190153353236017,0.745419127612561
RS,FBXL17,0.0106937733798073,0.855124347608495
RS,FBXL18,0.0268710170414845,0.646333229457012
RS,FBXL19,0.0424188249526499,0.468722575589708
RS,FBXL2,0.0172976384183455,0.767725518001139
RS,FBXL20,0.0113653690644557,0.846135498558061
RS,FBXL21,-0.112257943566466,0.0545171718671857
RS,FBXL22,0.0404685341502292,0.489428536616769
RS,FBXL3,-0.0274944901115833,0.638703170487633
RS,FBXL4,-0.0509891513327042,0.38368637386048
RS,FBXL5,0.00795691367243893,0.891937024520689
RS,FBXL6,-0.0692770536344036,0.236327185913516
RS,FBXL7,-0.0609270293826278,0.297783603482989
RS,FBXL8,0.0185434968946383,0.751526292461621
RS,FBXO10,0.0942421090136438,0.106826506899167
RS,FBXO11,-0.0113427576933413,0.846437819284445
RS,FBXO15,-0.0428693745413682,0.464008674863616
RS,FBXO16,-0.00138381107346764,0.981150654829579
RS,FBXO17,0.00731359050907757,0.900626938603075
RS,FBXO18,0.0658285044702845,0.260531358220449
RS,FBXO2,-0.0547241624370294,0.349774141921151
RS,FBXO21,-0.0611698718462336,0.295858508824061
RS,FBXO22,0.0126768902157345,0.82864002836115
RS,FBXO24,-0.0672463491819522,0.250381084418794
RS,FBXO25,0.0619255455376769,0.289921152567891
RS,FBXO27,0.0189297417235007,0.746525826213335
RS,FBXO28,0.0602880847064497,0.302888430813101
RS,FBXO3,0.036420822380503,0.533920110034823
RS,FBXO30,-0.0290669726579224,0.619628818223682
RS,FBXO31,-0.0246610460557728,0.67367362324133
RS,FBXO32,0.0328800087932337,0.574439787333106
RS,FBXO33,-0.00484333875713674,0.934095916762916
RS,FBXO34,0.0261110093367777,0.6556844248626
RS,FBXO36,0.0452620838180957,0.439419847360784
RS,FBXO38,-0.0710947848279073,0.224226146774359
RS,FBXO39,-0.0342493240683241,0.558599164429108
RS,FBXO4,0.0222132725569118,0.704463218095029
RS,FBXO40,-0.0219853775793964,0.707355442923449
RS,FBXO41,-0.0997625672822254,0.0877204631361334
RS,FBXO42,0.0521544967065086,0.37289680714751
RS,FBXO43,0.0344333715690719,0.556486258497411
RS,FBXO44,-0.0809529477978569,0.166231760726894
RS,FBXO45,-0.0146271810181551,0.802781588627492
RS,FBXO46,-0.0613362389137515,0.294544455168779
RS,FBXO47,-0.0490365648381847,0.402185632170483
RS,FBXO48,-0.0378767087259791,0.517686461345679
RS,FBXO5,-0.0570460059708051,0.329678154373725
RS,FBXO6,-0.0168930622956376,0.773008177238446
RS,FBXO7,0.0380548045203601,0.515718217143012
RS,FBXO8,0.0305070432782759,0.602380886813382
RS,FBXO9,0.00138381107346764,0.981150654829579
RS,FBXW10,-0.0994903714346985,0.0885934104368123
RS,FBXW11,-0.0405098489047905,0.488984882748516
RS,FBXW12,0.00697420003030909,0.905216221297108
RS,FBXW2,-0.0643595964798827,0.271342205969937
RS,FBXW4,-0.00170069010999485,0.976835435646489
RS,FBXW5,0.0435500046337079,0.456937608893583
RS,FBXW7,0.0230608174152009,0.693744535705479
RS,FBXW8,0.027189992657392,0.642424919339348
RS,FBXW9,0.0308414623562558,0.598406494307558
RS,FCAMR,0.0636727676154116,0.276500567672097
RS,FCAR,-0.0385117683974862,0.510685763555766
RS,FCER1A,-0.010169014426092,0.862160989267545
