TCGA-CG-5722-01A	TCGA-CG-5720-01A	TCGA-CG-5719-01A	TCGA-BR-8487-01A	TCGA-BR-A4PF-01A	TCGA-BR-A4CS-01A	TCGA-VQ-A91U-01A	TCGA-VQ-A8PM-01A	TCGA-HU-A4H0-01A	TCGA-BR-8295-01A	TCGA-VQ-A8PF-01A	TCGA-BR-8289-01A	TCGA-CG-4301-01A	TCGA-HU-A4GC-01A	TCGA-IN-8663-01A	TCGA-BR-7901-01A	TCGA-MX-A5UG-01A	TCGA-BR-8384-01A	TCGA-CG-4440-01A	TCGA-BR-4253-01A	TCGA-BR-8368-01A	TCGA-D7-A748-01A	TCGA-VQ-A925-01A	TCGA-FP-8210-01A	TCGA-RD-A7BW-01A	TCGA-BR-8483-01A	TCGA-VQ-A8DU-01A	TCGA-FP-A4BF-01A	TCGA-HU-A4G3-01A	TCGA-VQ-A928-01A	TCGA-SW-A7EB-01A	TCGA-CG-5721-01A	TCGA-BR-4267-01A	TCGA-BR-8592-01A	TCGA-CD-A486-01A	TCGA-HU-A4GT-01A	TCGA-IN-A7NR-01A	TCGA-HU-A4GU-01A	TCGA-CD-A4MG-01A	TCGA-VQ-A927-01A	TCGA-BR-4280-01A	TCGA-CG-5717-01A	TCGA-CG-4469-01A	TCGA-CD-8527-01A	TCGA-BR-8381-01A	TCGA-BR-8676-01A	TCGA-VQ-A8P5-01A	TCGA-CG-4436-01A	TCGA-CG-5734-01A	TCGA-BR-8284-01A	TCGA-CG-4437-01A	TCGA-BR-8687-01A	TCGA-D7-A747-01A	TCGA-R5-A7ZF-01A	TCGA-RD-A7BT-01A	TCGA-RD-A8N6-01A	TCGA-BR-6710-01A	TCGA-HU-A4GP-01A	TCGA-CG-4465-01A	TCGA-VQ-A922-01A	TCGA-BR-6565-01A	TCGA-BR-8485-01A	TCGA-R5-A805-01A	TCGA-VQ-A8PO-01A	TCGA-BR-8590-01A	TCGA-VQ-A91X-01A	TCGA-BR-4279-01A	TCGA-BR-8080-01A	TCGA-VQ-A91Y-01A	TCGA-BR-8683-01A	TCGA-MX-A663-01A	TCGA-D7-6527-01A	TCGA-IN-A7NT-01A	TCGA-BR-8690-01A	TCGA-RD-A7BS-01A	TCGA-CD-5803-01A	TCGA-D7-A6EV-01A	TCGA-VQ-A94T-01A	TCGA-D7-A6EX-01A	TCGA-CD-A489-01A	TCGA-F1-A72C-01A	TCGA-D7-A6EY-01A	TCGA-BR-8060-01A	TCGA-CD-A48C-01A	TCGA-CD-8532-01A	TCGA-VQ-A91D-01A	TCGA-IN-A7NU-01A	TCGA-B7-5818-01A	TCGA-HU-A4GH-01A	TCGA-BR-8371-01A	TCGA-CG-5724-01A	TCGA-CD-8534-01A	TCGA-BR-6709-01A	TCGA-CD-A4MH-01A	TCGA-CD-A487-01A	TCGA-CD-8529-01A	TCGA-D7-6822-01A	TCGA-CD-8528-01A	TCGA-D7-6818-01A	TCGA-CD-8530-01A	TCGA-CD-5813-01A	TCGA-CD-A48A-01A	TCGA-VQ-AA6K-01A	TCGA-IN-A6RJ-01A	TCGA-CD-8526-01A	TCGA-CD-8531-01A	TCGA-CD-8525-01A	TCGA-IN-A6RS-01A	TCGA-D7-5578-01A	TCGA-CD-8524-01A	TCGA-VQ-A8PH-01A	TCGA-BR-8588-01A	TCGA-CD-8535-01A	TCGA-HU-A4H2-01A	TCGA-VQ-A8DZ-01A	TCGA-CD-5799-01A	TCGA-CD-5800-01A	TCGA-CD-5801-01A	TCGA-VQ-A8DV-01A	TCGA-D7-6525-01A	TCGA-CD-5798-01A	TCGA-BR-A4J8-01A	TCGA-IN-AB1X-01A	TCGA-BR-6457-01A	TCGA-BR-6455-01A	TCGA-BR-A44U-01A	TCGA-CG-4441-01A	TCGA-BR-8369-01A	TCGA-HU-A4H8-01A	TCGA-BR-8059-01A	TCGA-F1-6874-01A	TCGA-D7-8576-01A	TCGA-D7-A4Z0-01A	TCGA-BR-8373-01A	TCGA-CG-5725-01A	TCGA-D7-6528-01A	TCGA-BR-7722-01A	TCGA-CD-8533-01A	TCGA-BR-8296-01A	TCGA-VQ-A8PQ-01A	TCGA-D7-A6F2-01A	TCGA-HU-A4HB-01A	TCGA-IN-AB1V-01A	TCGA-CG-4305-01A	TCGA-BR-6453-01A	TCGA-D7-6815-01A	TCGA-BR-A4QL-01A	TCGA-VQ-A8PD-01A	TCGA-D7-A4YU-01A	TCGA-RD-A7C1-01A	TCGA-D7-8572-01A	TCGA-RD-A8NB-01A	TCGA-VQ-AA6D-01A	TCGA-D7-8574-01A	TCGA-D7-6526-01A	TCGA-BR-6456-01A	TCGA-BR-8365-01A	TCGA-D7-6524-01A	TCGA-VQ-A8PK-01A	TCGA-BR-7717-01A	TCGA-R5-A7ZE-01B	TCGA-D7-8575-01A	TCGA-IN-A6RI-01A	TCGA-VQ-AA64-01A	TCGA-VQ-A8E0-01A	TCGA-D7-6522-01A	TCGA-VQ-A91N-01A	TCGA-IN-8462-01A	TCGA-D7-6520-01A	TCGA-BR-7851-01A	TCGA-CG-4466-01A	TCGA-BR-6458-01A	TCGA-D7-8573-01A	TCGA-FP-7829-01A	TCGA-IN-A6RN-01A	TCGA-B7-A5TI-01A	TCGA-MX-A5UJ-01A	TCGA-BR-6707-01A	TCGA-D7-A74A-01A	TCGA-KB-A93G-01A	TCGA-HU-A4GX-01A	TCGA-D7-A6EZ-01A	TCGA-VQ-A91Q-01A	TCGA-BR-8686-01A	TCGA-D7-8579-01A	TCGA-VQ-A94O-01A	TCGA-HU-8608-01A	TCGA-D7-8578-01A	TCGA-HU-A4H6-01A	TCGA-F1-A448-01A	TCGA-HU-A4GJ-01A	TCGA-VQ-A8E3-01A	TCGA-VQ-A91E-01A	TCGA-BR-7196-01A	TCGA-CG-4460-01A	TCGA-VQ-A8PE-01A	TCGA-BR-8364-01A	TCGA-D7-A6F0-01A	TCGA-HU-8602-01A	TCGA-HU-A4G8-01A	TCGA-HU-A4GD-01A	TCGA-HU-8604-01A	TCGA-CG-4475-01A	TCGA-VQ-A8PP-01A	TCGA-HU-A4H4-01A	TCGA-HU-A4G9-01A	TCGA-HU-A4G2-01A	TCGA-HU-8244-01A	TCGA-D7-8570-01A	TCGA-BR-8678-01A	TCGA-BR-8382-01A	TCGA-BR-8484-01A	TCGA-BR-6705-01A	TCGA-D7-5577-01A	TCGA-HU-A4GF-01A	TCGA-VQ-AA6G-01A	TCGA-BR-6564-01A	TCGA-BR-8367-01A	TCGA-BR-8677-01A	TCGA-VQ-A94U-01A	TCGA-BR-8589-01A	TCGA-VQ-A8PU-01A	TCGA-VQ-AA6J-01A	TCGA-BR-8591-01A	TCGA-BR-A4J5-01A	TCGA-VQ-AA69-01A	TCGA-BR-A4IV-01A	TCGA-BR-7723-01A	TCGA-HU-8249-01A	TCGA-CG-5726-01A	TCGA-HU-A4H3-01A	TCGA-BR-8286-01A	TCGA-BR-7958-01A	TCGA-CG-4443-01A	TCGA-HF-A5NB-01A	TCGA-BR-6802-01A	TCGA-VQ-A8P8-01A	TCGA-CG-4477-01A	TCGA-BR-8361-01A	TCGA-BR-6803-01A	TCGA-BR-8372-01A	TCGA-BR-8680-01A	TCGA-BR-8081-01A	TCGA-BR-8682-01A	TCGA-BR-6566-01A	TCGA-BR-7959-01A	TCGA-HU-A4HD-01A	TCGA-BR-7715-01A	TCGA-BR-A44T-01A	TCGA-VQ-A8PB-01A	TCGA-BR-6452-01A	TCGA-BR-7704-01A	TCGA-RD-A8N9-01A	TCGA-BR-7707-01A	TCGA-CG-5718-01A	TCGA-IN-7806-01A	TCGA-D7-A4YX-01A	TCGA-KB-A93J-01A	TCGA-VQ-A8P3-01A	TCGA-BR-8058-01A	TCGA-VQ-A8E7-01B	TCGA-KB-A93H-01A	TCGA-RD-A8MW-01A	TCGA-VQ-A8P2-01A	TCGA-VQ-AA6A-01A	TCGA-BR-6563-01A	TCGA-VQ-A91A-01A	TCGA-BR-7716-01A	TCGA-BR-6801-01A	TCGA-RD-A8N0-01A	TCGA-VQ-A91V-01A	TCGA-VQ-A8E2-01A	TCGA-VQ-AA68-01A	TCGA-BR-6852-01A	TCGA-R5-A7O7-01A	TCGA-VQ-A8PC-01A	TCGA-CG-4444-01A	TCGA-VQ-A8DT-01A	TCGA-CG-4438-01A	TCGA-VQ-AA6F-01A	TCGA-VQ-A924-01A	TCGA-VQ-A91Z-01A	TCGA-RD-A8N5-01A	TCGA-FP-8209-01A	TCGA-VQ-A91K-01A	TCGA-KB-A6F7-01A	TCGA-VQ-A8PX-01A	TCGA-VQ-A92D-01A	TCGA-CG-5732-01A	TCGA-RD-A8N4-01A	TCGA-F1-6875-01A	TCGA-R5-A7ZI-01A	TCGA-CG-5723-01A	TCGA-RD-A8N1-01A	TCGA-RD-A8N2-01A	TCGA-RD-A8MV-01A
Activated B cell	0.826593891749868	0.712029278548526	0.646572960982556	0.432520415488848	0.481150899662642	0.584111172775558	0.604006813708085	0.702272758188509	0.634534911735174	0.390010007349531	0.787892676876594	0.712779935277322	0.648595668732002	0.586539240672138	0.380377967588828	0.536304692177737	0.790821314910673	0.71971363800268	0.365969936476817	0.742243352669721	0.41368188916304	0.597990886607756	0.494468468943179	0.835199452728601	0.612249223518378	0.437406909582912	0.402737714890646	0.502617358559009	0.58635891358144	0.410364927276457	0.677223742752675	0.751067636405468	0.607094083865249	0.836208230782082	0.570477769411663	0.565330183902485	0.67182511985999	0.334129648741604	0.595272896006255	0.649031048783892	0.592226862790789	0.689252804639037	0.30882039903469	0.613917920855127	0.788845288442637	0.541857413505682	0.321884665370456	0.553156240511258	0.771591172051928	0.736802593071902	0.704901291857627	0.567913718785576	0.662292164876116	0.496602710889238	0.528839442940715	0.499827952840631	0.671292719480944	0.680652471749468	0.547432186830593	0.50490072692895	0.656283613531125	0.701332215366425	0.434417221314051	0.793416332330485	0.660032768084105	0.242924393946942	0.6086867069978	0.785654742110654	0.621893172671733	0.589450656014802	0.628682096945563	0.62101386724021	0.54633699922884	0.559227892555807	0.621230747964341	0.751328586623752	0.605760181283665	0.481037446378362	0.575771466651541	0.815115184150701	0.736351152396387	0.695524693232171	0.590642928648717	0.608199994221189	0.712585217686359	0.549562228093326	0.610304693449573	0.594072260195335	0.322089183295614	0.793057569697669	0.525827117513234	0.740838428830389	0.646754114424828	0.579469919021189	0.436337230624937	0.789784486565189	0.537077748872398	0.582057879861956	0.617506961234519	0.553819679110892	0.742161307836776	0.276302926898055	0.639812416637374	0.563438580431834	0.51403535759782	0.85207640172166	0.614292774809268	0.612290696730756	0.726282918211191	0.57995723110041	0.551023769521322	0.724722605287838	0.469483983708382	0.614443154553381	0.428476642048448	0.634894854085805	0.624051131095664	0.678680787463906	0.344600812924839	0.546019273985631	0.588492635769256	0.661704331994679	0.689289990056514	0.757996981865099	0.667214952128719	0.489367946195827	0.504983104008333	0.54042061634108	0.397966357930069	0.559437558782548	0.47916188970186	0.587851943999355	0.762074417094652	0.461160172506278	0.594859247164705	0.481136188221044	0.65789243552112	0.533627012232921	0.835531236833692	0.835039395319559	0.621561035015111	0.859531083887941	0.645098047968385	0.727516914355826	0.864062413404021	0.518107838230586	0.464258540279814	0.857407661709414	0.815657642854506	0.318296704552996	0.54039279531422	0.767012661999767	0.263420003111861	0.851291797686917	0.422796253283024	0.487635215745414	0.681856128551198	0.67166148949864	0.568532976902538	0.657523354493992	0.325889763973288	0.656234069957303	0.365275732733384	0.632897518164606	0.532804000519348	0.828440241306054	0.648648413303898	0.558662574404696	0.589306482810195	0.559338860159314	0.39070914600073	0.624541833557204	0.46386144045101	0.475582938087868	0.425686402373437	0.613084157487511	0.611796408670821	0.735582766291748	0.60742893349864	0.625116807295633	0.757827799697322	0.560100082147922	0.59989475847423	0.687234037539171	0.717527135110691	0.385701942178569	0.622972747025585	0.59553507002684	0.737586909355038	0.726350978388284	0.9410441141709	0.626975413570523	0.579439857032341	0.754273093011122	0.594179292273661	0.695430349675089	0.708053478692712	0.592776223196681	0.49365654998602	0.752730135911581	0.49715402645022	0.644240109649475	0.427364801217916	0.711881635357871	0.698240829179747	0.582998907167013	0.549609852640419	0.426290960670417	0.718974139528363	0.39576841430241	0.532887531547905	0.694210563344298	0.698070967582553	0.538457874319384	0.49144807464126	0.409681350833092	0.727341660935791	0.698097950446651	0.587879945345465	0.567411504556795	0.459470927710588	0.336593529248377	0.747403399789548	0.603968008415352	0.572608786266675	0.513832909849821	0.578456896452254	0.662471875326514	0.508188419155248	0.647740709943574	0.405771894778967	0.601421688727033	0.703404731434794	0.318719776026656	0.483328217393964	0.708154228692104	0.807023164839022	0.703303818687588	0.603806855033467	0.753706791419862	0.654772377177963	0.554067297806591	0.785653693615853	0.768482017176439	0.540539227827824	0.396089948889124	0.519165105685942	0.502007596486713	0.808384960259618	0.644533768217054	0.601965679063416	0.731913221917098	0.727570922427264	0.639799534275326	0.657511999725333	0.523756989514442	0.536073247100447	0.523655731926426	0.516785196520892	0.833768410442824	0.556242172420192	0.397103080622965	0.733767204513265	0.547676370968719	0.480514240363253	0.766743771846142	0.62590731309737	0.734735689999407	0.512899350353123	0.847271140856055	0.584365890014548	0.476152864541335	0.71374742956245	0.757867518040482	0.472269335822692	0.750328283428863	0.731480813521561	0.521553294607641	0.480502270475173	0.787199716099901	0.574256826803516	0.393632286908401	0.41845985642971	0.720474803553185	0.520519663050802	0.594269681518989	0.59670634644964	0.388839124850431	0.77992360893189	0.623544377737281	0.297474029738753	0.720616333444795	0.644514152546024	0.803712178760995	0.621743844732088	0.797932028320808
Activated CD4 T cell	0.892172027774718	0.84638274018685	0.765781495065103	0.621965737188295	0.846551587607647	0.738324849210925	0.613702204138449	0.873676398334988	0.82714910716872	0.523454189714831	0.856220838948505	0.792715588346432	0.783080024292147	0.803303416265509	0.721589184274119	0.638757973315198	0.870496206594846	0.76870588828919	0.707581528406118	0.945365800986324	0.713760442198787	0.786323995229867	0.743606659187933	0.73202269139699	0.810270160905176	0.752296571533395	0.739105820166838	0.738594654105975	0.67559593174341	0.658731729591074	0.804375231086493	0.897595664610716	0.847224872850158	0.881825257897476	0.744103756726188	0.824942316789298	0.740219018221459	0.782420051573934	0.682539691937963	0.837023177809242	0.75170733387647	0.830575845530126	0.72623830325236	0.765903709263905	0.866779012850426	0.803238857358484	0.669626807773787	0.779167085789107	0.833622922388758	0.880370532827545	0.828472946374788	0.753921084095337	0.722046742936049	0.731955147000994	0.688021292281593	0.701049215237383	0.785739915644787	0.792110001242204	0.883440036063909	0.63510262616504	0.730670935971013	0.795798362473688	0.677673072451263	0.920213744237078	0.787071864984191	0.613105904391676	0.746478205133852	0.757502401100813	0.747615972711846	0.852745657268871	0.753446677086251	0.758368295500497	0.737222868277535	0.784718658786643	0.791016921293485	0.778731783484054	0.784355567813964	0.841589683466808	0.763624167075358	0.705437202043542	0.810860827921989	0.84751750043268	0.823710353164018	0.883223765917537	0.861113107157823	0.841601515487677	0.763008621447914	0.809559062159242	0.58142765617555	0.763762726555707	0.770251102948404	0.785231273532151	0.772149947099741	0.734930553486376	0.771791153593065	0.86561661965734	0.788457988780707	0.759282330214525	0.621069492623569	0.789023230615918	0.858889152370479	0.478559626404703	0.800647168266206	0.733985979774822	0.798558312832659	0.709716924124751	0.764816980228545	0.848046742089149	0.786455937823799	0.739048439179702	0.751694950179502	0.862528425626637	0.833671584559388	0.827619165506075	0.666700303989441	0.757648688858899	0.780214242114402	0.848382524714063	0.599391109917047	0.703486665133939	0.775836820373254	0.822561181075153	0.871072777715623	0.714318111927672	0.793688203811055	0.783737989492275	0.791447685364615	0.701737282146277	0.648223366666897	0.795960379532494	0.735854100807393	0.631520698646214	0.684148669274129	0.720796187302811	0.727243827962264	0.775954131749519	0.743594096236377	0.712195100743069	0.835393569305486	0.853089304192487	0.827477170933193	0.732270675903724	0.708664166612363	0.859898432098342	0.850811116651338	0.734698099091693	0.774457206996289	0.781439218455384	0.714350099428392	0.676221190510114	0.82216876714136	0.87827850163989	0.711155454942308	0.773714734650041	0.681233524884173	0.710056323302026	0.777440144157151	0.799695079760888	0.775733862654135	0.823187094518428	0.744915207530969	0.722362928442043	0.544943397477894	0.641517464103034	0.705503562111295	0.80418958935417	0.759699854237581	0.768338596893181	0.782567687251658	0.740780455113305	0.838526547625505	0.825547786639381	0.636070488040329	0.687473565160469	0.671713118492934	0.803176083508622	0.854410717549019	0.829938887284412	0.81796242777689	0.824369649805951	0.853038166176114	0.737309510931625	0.777782806426825	0.776861749973701	0.758816935116411	0.858289612318859	0.839874665315854	0.671678017329172	0.746011348704018	0.829995414910092	0.908938011236508	0.830711251281863	0.788977498890759	0.855055489089971	0.738823070790899	0.838103833005813	0.785247332354282	0.845799049563398	0.868812673536264	0.778645545589776	0.638224533088256	0.89661704498479	0.722894591846741	0.825980010907872	0.909847477945185	0.77369983989597	0.861237142463929	0.785985128409778	0.884130811488353	0.713288194765933	0.798813377329054	0.820926157488366	0.743024274510213	0.769470836202877	0.647259226959291	0.834946834597686	0.691611286587388	0.726275977199609	0.823477974794925	0.615850489793239	0.76725567561597	0.747748875184203	0.84670479145178	0.757958637749646	0.706711401221529	0.847791653911938	0.654789031278015	0.890308691712672	0.793804457438456	0.815213258065112	0.843365822221002	0.750830966607989	0.892975680959811	0.545990113505655	0.853791258345273	0.881443075571678	0.819779762625057	0.894386314882826	0.815398101817028	0.772089084989401	0.887770582402453	0.771112928599513	0.870355816192684	0.656076433817341	0.824760032678133	0.759092112727346	0.756009254822429	0.770075669942867	0.660107247754925	0.903019503788528	0.938579040096555	0.842395580263662	0.892635461070247	0.818744628113957	0.881831316762756	0.578025577265808	0.822881934065219	0.775487771095891	0.584408540835326	0.875327292600911	0.735361743262304	0.78803189438143	0.80388448173031	0.768252450542191	0.719577026677493	0.845083500069063	0.811077210531923	0.774987252817764	0.673338453174558	0.740809693949762	0.724855588790617	0.764217729112753	0.863635142902034	0.882043276370198	0.733689900849535	0.780681752630852	0.773728882832265	0.745658999135274	0.827851849201824	0.816796035609011	0.898778985204799	0.729503129499532	0.797901629038635	0.599377828490852	0.694717275331164	0.833888914777358	0.66680516546958	0.618402616754879	0.791035967686824	0.682317700953097	0.646056517830959	0.749007562114665	0.81498862849209	0.805541896796346	0.741464631196498	0.916038341761631
Activated CD8 T cell	0.902702718123133	0.858984573896836	0.793342463148034	0.664095260736913	0.864291211941472	0.812749592395951	0.610794630372375	0.791279627206179	0.863283514691639	0.46944058010441	0.842738057664273	0.694606046571309	0.756444410519535	0.773873342323247	0.643570401975166	0.526856482578366	0.810234716200135	0.854721361781842	0.658477642905564	0.842070484971062	0.49175211702383	0.652054309489474	0.506831834790615	0.773083446170462	0.822864013148102	0.838926918218745	0.555116966311542	0.743283450411215	0.676101555048043	0.595367410725634	0.82895947205366	0.920178028447697	0.788296237768468	0.735450095213236	0.706285975940814	0.744108789843241	0.776327062284816	0.686630498790836	0.641502837230922	0.787228080863505	0.861587076062104	0.83339763652548	0.524280446512235	0.754437156246977	0.791205634663483	0.836567062496974	0.446250343017807	0.751005538201918	0.809704596804895	0.868608546002597	0.840045819497624	0.765548278405266	0.821992693631409	0.624399016775332	0.763343391366261	0.669745659207911	0.770838090024226	0.616846935132386	0.779772024739774	0.597899746485822	0.816275744511148	0.818535253998374	0.613891936612208	0.832698213895365	0.701961757208865	0.489242082177499	0.775773859578575	0.863351520034239	0.89245110589287	0.770303401600054	0.764336152418577	0.826369700768414	0.790201495130954	0.731248057091791	0.790469459410124	0.826299031876432	0.746146561140782	0.775120438266568	0.718975747802978	0.793169973662582	0.826349148831713	0.698327597313102	0.788606755163079	0.750419403008763	0.761944649830498	0.817960177098246	0.766566131932887	0.84891518712229	0.5422334295506	0.7451791566635	0.829273970468737	0.683880297244366	0.763405598176396	0.725341660453463	0.701527747483953	0.804411953891103	0.754175732456118	0.770685652268305	0.702663263529412	0.606930968112812	0.903323295953927	0.339931300102819	0.81264229183437	0.707318455510505	0.67940666239882	0.672684573682354	0.737849037169761	0.836891659369779	0.739017594004998	0.834923512480013	0.722306854902522	0.85214619066083	0.74667710228793	0.869776043315096	0.640424826402532	0.690195002425424	0.788816773822669	0.928893310516655	0.550732871493645	0.762928093418763	0.787632732856758	0.757257353592627	0.80020283064559	0.810297969560987	0.895058934453337	0.724761079253604	0.673980795098416	0.466670730498237	0.732639929811395	0.819331414625551	0.709295074135508	0.707119882195336	0.520588016894077	0.665707313881495	0.730184957614027	0.737901933964615	0.733633723443558	0.759361834267714	0.843990789610748	0.747603720127789	0.841218809397233	0.775678313122745	0.720398858563701	0.831014526193981	0.92372582259205	0.784493688656357	0.731470218909168	0.775705402912011	0.756104202904865	0.56007594699111	0.88347350717633	0.8608629739059	0.448643077264596	0.781042208152337	0.666409452866749	0.762974440994739	0.834309490922245	0.830709390008947	0.754040725366488	0.759556625684599	0.664055114909749	0.665109531264673	0.574642142268333	0.698160810508051	0.629660798456717	0.917495621085358	0.803019676085294	0.749179421639592	0.727615227779225	0.828481123052518	0.743495814517435	0.916657032340986	0.560948642479092	0.512518333774174	0.583939862191254	0.680588252679232	0.775843107643682	0.864413950116684	0.853118238514494	0.71725817313517	0.822404659039846	0.860113931776154	0.650053847466006	0.674968353238614	0.794629800719788	0.706964733471444	0.77195920589724	0.729167322588763	0.673887162430894	0.736621454187922	0.836072067520326	0.84244951685194	0.687020076284313	0.75808213856372	0.768318070976448	0.786742536814075	0.792714776485033	0.659618028192672	0.757946221867333	0.760775995145946	0.688380889429359	0.862086046071978	0.71298067927617	0.760072741223997	0.811653739610816	0.710637443645383	0.807492236252724	0.732710026257721	0.779378611886446	0.598192657772358	0.639067967617877	0.6725172896198	0.82721126185025	0.802011836170701	0.526301160664233	0.774010023842947	0.867033763365148	0.71180309875137	0.734701978850519	0.634311728035932	0.768029929160472	0.70475877807892	0.866946520234281	0.610805967770272	0.751939244957702	0.754341157026982	0.574439511598729	0.87792147822687	0.76108908079933	0.771228341335516	0.699571707067159	0.784523590594799	0.873848837059623	0.505288826203926	0.8412580186147	0.851848014008106	0.765788088822586	0.782235494292798	0.881605340320727	0.778208565425359	0.832280931445825	0.557640917919979	0.842903644133466	0.774429707287456	0.806066728720827	0.726915852163486	0.751600333387208	0.864465936274116	0.658361509831389	0.830581675790721	0.78141006907266	0.867215828875396	0.815333520262442	0.891043976329736	0.867925923767782	0.503485817497631	0.805259012806959	0.626775079477774	0.710095720605163	0.778494739793327	0.718025836965151	0.727026310058973	0.830304382071241	0.767561667609478	0.726409179586813	0.849125576230889	0.750492545466669	0.817191592824047	0.760631822105056	0.865678275655992	0.689264529857758	0.767520082369548	0.83809022057779	0.866510736285641	0.772175951344992	0.794143085348479	0.794879573793534	0.757159641384786	0.84235308665602	0.800266177223935	0.875413251210137	0.635705556991073	0.722331655576082	0.675309114577032	0.647415427134797	0.779623808227833	0.659048916144781	0.598225499695202	0.814388500763341	0.715158471634405	0.672568368047697	0.814995984489592	0.694385971167287	0.83282459333129	0.838471576585492	0.812272199346358
Activated dendritic cell	0.699832748373644	0.746783114940744	0.696609317085713	0.636295835143076	0.766020136633423	0.691206109745591	0.620379247429962	0.66593988974491	0.69640926453215	0.476939217215846	0.713951871636537	0.647878860649801	0.700796063493229	0.571180580619092	0.587104354410638	0.657899327726072	0.680657744667239	0.676531748020551	0.596583131620916	0.744797983533635	0.639783416178901	0.785852196849674	0.512117927522271	0.625818652366974	0.704955297647698	0.635559840139453	0.528661606872212	0.550032898830689	0.590272086751908	0.561614365032115	0.694625051308	0.72837460049321	0.698302605268341	0.707419339995208	0.71187501573338	0.67363068116773	0.641922450735751	0.58367423788715	0.583895958098441	0.635717327851739	0.683145187584962	0.712187038165972	0.671953679868394	0.731026790098439	0.661835418832461	0.676376337226068	0.524430122637349	0.693717086077228	0.732168983865036	0.695601811895007	0.706537972927847	0.615254059961015	0.616633059899408	0.573802751189267	0.685306074890368	0.62323417938318	0.595628754677407	0.581514815322601	0.70839987816255	0.552376486948562	0.640356195957046	0.701999201301074	0.737964780589178	0.714424871898324	0.717647555842528	0.519828614093632	0.656746483313647	0.674099296053485	0.648844880962276	0.630148456510051	0.659715712967283	0.629317508195814	0.644901436058697	0.671699707985075	0.611965945671801	0.619095111257159	0.634027214872023	0.654720092865979	0.541849892220662	0.630035252924946	0.683748577801604	0.65171573278013	0.705737109280076	0.658800206003526	0.661273563917413	0.664216141539327	0.757774395177763	0.657670618319344	0.594924671872787	0.615076011508725	0.738280079968363	0.660571667534874	0.657741251511163	0.62550194142887	0.631932326853012	0.677593748581505	0.663098068666036	0.726924043333504	0.714361616964226	0.670969459122562	0.729935773929991	0.593921447000307	0.658523303767266	0.60995360743829	0.606268063446155	0.608219350033202	0.556168834750733	0.723395288355886	0.733819703717347	0.655480874292765	0.52255062168747	0.749881431209368	0.60065014286104	0.681575462118699	0.612140971650094	0.700569306900563	0.68999668453872	0.715496381480761	0.563039911575902	0.609588778155042	0.752934853072563	0.641204627552628	0.711754040620719	0.729089592622654	0.759508519617121	0.713153831508809	0.640069919802374	0.398014860403597	0.566457185420361	0.604324033433883	0.63299207834719	0.66454072512136	0.585245934809492	0.606897358235981	0.668243369301629	0.673392281597772	0.744798680763796	0.542968580935983	0.681646668922605	0.571054107343625	0.648800423965591	0.675918887312569	0.617487176532232	0.713452335639986	0.751799392170292	0.609080643352052	0.624703058827164	0.737272394952784	0.636172654935356	0.499932927359759	0.693112014818072	0.694030653668515	0.568648967013802	0.704797301436411	0.58853989533436	0.673317808100496	0.643318743654084	0.769953857412693	0.676040653418413	0.712222997879686	0.631314182673993	0.715780563188006	0.570177566194613	0.584394946371778	0.545860743268542	0.76247618347795	0.625722132371517	0.680418063209769	0.737062622961254	0.711120506364239	0.621622615558078	0.614736593905318	0.537190906537586	0.661871717835146	0.546488195271325	0.617343439334796	0.665862529711813	0.649007158359853	0.669484652861087	0.693147116898661	0.662441876543019	0.693312257847549	0.690915593607739	0.594011689183427	0.639422852247993	0.609883912371259	0.638772857768272	0.608728528961961	0.63678555797174	0.697601690715263	0.6531659610177	0.700390951946123	0.612653568301385	0.620766498242269	0.664169137625138	0.702871023943218	0.726218084352845	0.662864548547835	0.691555139529895	0.64866854622658	0.658167200771606	0.740433490739632	0.681702206126037	0.656406774060863	0.718263272158773	0.639943493880647	0.709196843236683	0.699827668572102	0.646700348473145	0.571541123103595	0.723704719636018	0.678889133746513	0.629246467767245	0.708287504436557	0.605219744956346	0.681086327831602	0.694900521785414	0.650298946720035	0.56219778703605	0.588329551402551	0.641844043965038	0.651125077111302	0.688629480378993	0.646371824175429	0.608701040867	0.640310322241704	0.578312483345152	0.710336204137932	0.681982697214716	0.686985429355205	0.492397692820793	0.63784188091524	0.761164351161251	0.463925933911252	0.618532924522816	0.73251868398748	0.690273889984439	0.754099312080477	0.685148683118775	0.62530583145974	0.712935076295442	0.62194453526274	0.781128394802457	0.650265691983136	0.739368352294188	0.593801690617124	0.660054953110668	0.671697323209804	0.59269724855101	0.675667942159613	0.684778997094776	0.675251964489118	0.637406345028556	0.689639530194208	0.655148052965359	0.532267957481534	0.635776246407178	0.626440638750617	0.592062120108155	0.775115795921974	0.654378873547124	0.643518145217988	0.646431679210985	0.620474991271266	0.619106276569784	0.724959706395454	0.752011666063914	0.697952079440039	0.647896347727352	0.643495795222159	0.612073442544936	0.619830800109331	0.651099176222118	0.646860591319993	0.620020743054576	0.697319528060508	0.658617002335856	0.588056533842546	0.654835816292397	0.66463223682536	0.699645691789368	0.599279516973854	0.702470321452944	0.576045098602781	0.629905128200661	0.715188688228762	0.582540974217439	0.504643225256172	0.70591222084868	0.57999782947073	0.569463056624237	0.660201371559013	0.736038824741618	0.635686008452947	0.620923681238435	0.720072675224794
